ReachID,SiteAction,HydroAction,Year,Watershed_Runoff_left,Watershed_Runoff_right,Hydrologic_Connection_left,Hydrologic_Connection_right,Streambank_Processes_left,Streambank_Processes_right,Energy_Nutrients_Sediment_left,Energy_Nutrients_Sediment_right,Riparian_Filtering_left,Riparian_Filtering_right,Lateral_Processes_left,Lateral_Processes_right,Longitudinal_Movement_Habitat_left,Longitudinal_Movement_Habitat_right,Plant_Community_left,Plant_Community_right,Canopy_Habitat_left,Canopy_Habitat_right,Understory_Habitat_left,Understory_Habitat_right,Floor_Habitat_left,Floor_Habitat_right,Stream_Habitat_left,Stream_Habitat_right,Riparian_Area_ac_left,Riparian_Area_ac_right,Peak_Discharge_cfs,W75_hr,W50_hr,Bank_Height_Ratio,Site_Velocity_ft_s,Reference_Velocity_ft_s,Reference_Area_ft2,Site_Area_ft2,Channel_Alteration,Channel_Stability_Evolution,Bank_Stability,Root_Depth_ft,Root_Density_per,Surface_Protection_per,Bank_Material,Bankfull_Mean_Depth_ft,Habitat_Available_Cover,Large_Wood,Velocity_Depth_Regime,Substrate_Deposition_Embeddedness,Aquatic_Organism_Passage,Material_Transport,Passage_Rate,Reach_Top_Width_ft,Reference_Top_Width_ft,Reach_Length_ft
3E,Alternative1,Pond1,0,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative1,Pond1,2,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative1,Pond1,10,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative1,Pond1,50,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative2,Pond1,0,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative2,Pond1,2,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative2,Pond1,10,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative2,Pond1,50,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative3,Pond1,0,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3E,Alternative3,Pond1,2,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3E,Alternative3,Pond1,10,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3E,Alternative3,Pond1,50,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3E,FWOP,Pond2,0,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,2.754820937,2.754820937,1018.8,10.38333333,14.55,11,6.784459947,4.280669122,117.3271686,207.85,6,8,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,8,11,0.821,106.91,40,2494.04496
3E,FWOP,Pond2,2,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,2.754820937,2.754820937,1018.8,10.38333333,14.55,11,6.784459947,4.280669122,117.3271686,207.85,6,8,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,8,11,0.821,106.91,40,2494.04496
3E,FWOP,Pond2,10,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,2.754820937,2.754820937,1018.8,10.38333333,14.55,11,6.784459947,4.280669122,117.3271686,207.85,6,8,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,8,11,0.821,106.91,40,2494.04496
3E,FWOP,Pond2,50,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,2.754820937,2.754820937,1018.8,10.38333333,14.55,11,6.784459947,4.280669122,117.3271686,207.85,6,8,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,8,11,0.821,106.91,40,2494.04496
3E,Alternative1,Pond2,0,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative1,Pond2,2,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative1,Pond2,10,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative1,Pond2,50,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,4.280669122,4.280669122,117.3271686,117.3271686,12,13,13,3,40,80,Sandy loam,2.502178659,12,13,12,15,15,13,1,40,40,2494.04496
3E,Alternative2,Pond2,0,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative2,Pond2,2,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative2,Pond2,10,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative2,Pond2,50,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,13,11,1,106.91,40,2494.04496
3E,Alternative3,Pond2,0,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3E,Alternative3,Pond2,2,13,13,14,14,11,11,13,13,13,13,11,11,13,13,11,11,13,13,13,13,14,14,11,11,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3E,Alternative3,Pond2,10,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3E,Alternative3,Pond2,50,13,13,14,14,12,12,14,14,13,13,11,11,13,13,11,11,13,13,13,13,14,14,12,12,2.754820937,2.754820937,1018.8,10.38333333,14.55,18,6.784459947,4.280669122,117.3271686,207.85,12,13,13,3,40,80,Sandy loam,2.502178659,8,13,8,13,11,11,0.821,106.91,40,2494.04496
3F,FWOP,None,,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,5.050505051,5.050505051,877.2,10.5,14.7,3,5.350802219,4.432624697,109.7959744,133.38,12,10,11,3,40,80,Sandy loam,2.412523879,7,17,10,9,12,18,1,97.59,40,4381.59744
3F,FWOP,None,2,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,5.050505051,5.050505051,877.2,10.5,14.7,3,5.350802219,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,FWOP,None,10,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,5.050505051,5.050505051,877.2,10.5,14.7,3,5.350802219,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,FWOP,None,50,13,13,11,11,6,6,12,12,12,12,11,11,13,13,10,10,13,13,13,13,14,14,10,10,5.050505051,5.050505051,877.2,10.5,14.7,3,5.350802219,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,None,0,13,13,14,14,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,None,2,13,13,14,14,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,None,10,13,13,14,14,12,12,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,None,50,13,13,14,14,12,12,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,None,0,13,13,14,14,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,None,2,13,13,14,14,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,None,10,13,13,14,14,12,12,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,None,50,13,13,14,14,12,12,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,None,0,13,13,14,14,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,None,2,13,13,14,14,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,None,10,13,13,14,14,12,12,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,None,50,13,13,14,14,12,12,14,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,FWOP,Pond1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,FWOP,Pond1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,FWOP,Pond1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,FWOP,Pond1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative1,Pond2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative2,Pond2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
3F,Alternative3,Pond2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432624697,109.7959744,0,0,0,0,3,40,80,Sandy loam,0,0,0,0,0,0,0,0,97.59,40,4381.59744
19A,FWOP,None,,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,40,5026.9824
19A,FWOP,None,2,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,0,5026.9824
19A,FWOP,None,10,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,0,5026.9824
19A,FWOP,None,50,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,0,5026.9824
19A,Alternative1,None,0,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,0,5026.9824
19A,Alternative1,None,2,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,0,5026.9824
19A,Alternative1,None,10,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,0,5026.9824
19A,Alternative1,None,50,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,0,5026.9824
19A,Alternative2,None,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,0,5026.9824
19A,Alternative2,None,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,0,5026.9824
19A,Alternative2,None,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,0,5026.9824
19A,Alternative2,None,50,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,0,5026.9824
19A,Alternative3,None,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,0,5026.9824
19A,Alternative3,None,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,0,5026.9824
19A,Alternative3,None,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,0,5026.9824
